  150997A   16 42.9 +38 55  G8IIIbCN-1 3.493   0.424   0.930   0.686  6 2*
  150998    16 43.1 +36 31  K2         6.853   1.803   1.571   1.180  2 1*
  151029A   16 44.7 +02 20  A2 ^       7.479   0.073   0.179   0.146  4 3*
  151043    16 35.4 +77 45  F8 ^       6.911   0.017   0.622   0.499  4 4
  151044    16 42.5 +49 56  F8V        6.481  -0.138   0.544   0.452    s*
  151061    16 45.2 -03 05  M5III      7.038   1.639   1.847   2.295  2 5*
  151067    16 41.1 +62 18  B8 ^       7.133  -0.448   0.186   0.374  2 4
  151070AB  16 44.2 +23 31  F5III      6.877   0.197   0.543   0.482  4 7*
  151087    16 43.9 +34 02  F2-3III-IV 6.030   0.012   0.311   0.247  4 4
  151090A   16 45.0 +06 05  K0V        6.568   0.321   0.894   0.696  3 3*
  151101    16 40.9 +64 35  K1p*       4.850   1.124   1.245   0.893  4 1
  151133    16 45.5 +01 01  B9.5III    6.027  -0.157  -0.001  -0.003  6 4*
  151199    16 43.0 +55 41  A2VpSr     6.193   0.125   0.075   0.046  4 1*
  151203    16 45.4 +15 45  M3IIIab    5.648   1.891   1.690   1.604  2 3*
  151217A   16 45.8 +08 35  K5III      5.161   1.846   1.585   1.211  4 4*
  151219    16 46.0 +04 03  F3IV-V     7.134   0.150   0.391   0.351  4 3
  151237AB  16 45.1 +28 21  F8II       7.144   0.047   0.519   0.431  4 3*
  151268    16 45.2 +31 40  G0 ^       9.620  -0.001   0.508   0.436  1 -
  151307AB  16 46.6 -03 12  F0 ^       8.244   0.303   0.628   0.531  2 4*
  151372A   16 46.9 +02 15  F0 ^       6.723  -0.112   0.363   0.319  4 5*
  151387    16 44.6 +49 52  F0 ^       7.238   0.009   0.298   0.263  2 1
  151388    16 45.2 +43 13  K4III      6.077   1.516   1.456   1.055  4 1
  151428AB  16 45.8 +35 38  G0 ^       7.335  -0.136   0.501   0.417  4 5*
  151431A   16 47.2 +02 04  A3V        6.085   0.218   0.142   0.125  8 3*
  151481    16 40.7 +72 40  M2         6.963   1.908   1.659   1.461  2 2*
  151525A   16 47.8 +05 15  B9pCr:     5.229   0.017  -0.017   0.016  6 5*
  151527    16 48.4 -14 55  A0Vn       6.038   0.103   0.204   0.242    s
  151556    16 47.8 +06 36  A0 ^       9.235  -0.035   0.036   0.016  2 1
  151613    16 45.3 +56 47  F2V        4.850  -0.145   0.382   0.350  5 1
  151623    16 37.9 +78 55  G9III      6.345   1.010   1.176   0.811  4 3
  151627    16 48.1 +13 35  G5III      6.386   0.435   0.899   0.660  4 4
  151650    16 45.6 +55 46  G5 ^       8.287   0.469   0.959   0.703  1 -
  151655    16 48.9 -04 31  G5 ^       7.126   0.251   0.763   0.602  4 3
  151669    16 45.6 +55 19  F2 ^       6.963   0.037   0.365   0.316  4 3
  151714    16 47.9 +31 35  Ma ^       8.474   1.020   1.208   0.848  4 v*
  151732    16 47.3 +42 14  M4III-IIIa 5.823   1.700   1.625   1.785  2 3*
  151746    16 41.9 +73 53  A2 ^       6.838   0.056   0.210   0.169  3 2
  151749    16 47.6 +37 34  B9 ^       7.191  -0.183  -0.055  -0.045  2 4
  151769    16 49.8 -10 47  F7IV       4.631  -0.070   0.483   0.409  4 4
  151782    16 49.0 +12 53  K5 ^       7.360   1.925   1.648   1.271  5 3
  151783    16 49.4 +00 53  F0 ^       7.398  -0.077   0.353   0.332  4 3
  151796    16 49.2 +12 55  K0 ^       6.639   0.493   0.965   0.686  3 3
  151837    16 46.9 +55 25  K2 ^       7.358   1.479   1.377   1.026  4 3
  151862AB  16 49.6 +13 16  A1V        5.912   0.019   0.022   0.003  4 3*
  151878AB  16 48.7 +35 55  F2 ^       7.231   0.075   0.371   0.294  2 2*
  151879    16 50.0 +09 25  G5         6.921   0.375   0.905   0.692  3 2
  151900    16 50.4 -02 39  F1III-IV   6.314  -0.156   0.419   0.369  4 4
  151935    16 49.1 +34 57  K0 ^       6.921   1.184   1.268   0.862  4 5
  151937    16 49.3 +29 58  K1II-III   6.601   1.050   1.274   0.934  4 4*
  151939    16 50.0 +15 23  F6V        6.996  -0.080   0.485   0.428  3 3
  151956    16 50.3 +07 15  A3m        5.479   0.116   0.110   0.060  4 2*
  152012    16 47.7 +56 54  G0 ^       8.412  -0.052   0.638   0.543  3 v*
  152032    16 50.1 +26 13  G8II-III   7.283   0.552   0.971   0.703  4 4
  152084    16 48.0 +57 29  G5 ^       7.076   0.509   0.955   0.692  4 3
  152107T   16 49.2 +45 59  A2VpSrCrEu 4.819   0.040   0.090   0.069  4 3*
  152112    16 51.0 +09 53  M3III      7.164   1.842   1.722   1.649  6 v*
  152113AB  16 51.1 +09 24  F6IV+G0IV  6.684  -0.157   0.518   0.440  4 4*
  152124    16 47.3 +63 32  K5 ^       6.828   1.832   1.590   1.270  4 7*
  152127AB  16 51.4 +01 13  A2Vs       5.506   0.032   0.056   0.025  5 2*
  152152    16 48.3 +57 49  M6III      7.360   1.412   1.679   2.441  2 2*
  152153    16 49.7 +43 26  K0IV       6.190   1.228   1.276   0.899  4 3*
  152173    16 50.6 +29 48  M1IIIa     5.743   1.861   1.656   1.259  6 5
  152210    16 52.1 -02 48  A0 ^       6.953   0.229   0.242   0.186  4 4
  152222    16 47.1 +67 16  K2 ^       7.061   1.742   1.539   1.171  2 3
  152223    16 49.4 +52 55  K0 ^       7.107   0.742   1.106   0.792  4 3
  152224    16 50.7 +32 33  K0III      6.170   0.650   1.036   0.761  4 2
  152238    16 50.0 +46 39  K2 ^       6.904   1.647   1.479   1.058  4 3
  152262    16 50.6 +41 54  gK3        6.306   0.861   1.100   0.789  3 1
  152276    16 51.9 +14 56  M5IIIse    7.521   1.061   1.687   2.232  2 2*
  152303AB  16 43.1 +77 31  F4V        6.015  -0.173   0.423   0.383  4 3*
  152306    16 51.5 +28 07  G8III      7.088   0.372   0.935   0.706  2 2
  152307    16 51.8 +20 34  K0 ^       6.885   0.988   1.170   0.814  3 4
  152308    16 52.1 +14 58  B9.5pCr:   6.519  -0.077  -0.031  -0.017  5 6*
  152326    16 51.8 +24 39  K0.5IIIa   5.043   1.128   1.285   0.862  4 2*
  152328    16 52.3 +11 15  K5 ^       6.970   1.728   1.676   1.179  2 3*
  152342    16 51.8 +25 24  F4III      7.100  -0.100   0.361   0.314  3 2
  152380AB  16 51.8 +28 40  F4V+G3V    6.634  -0.148   0.453   0.396  2 2*
  152391    16 53.0 -00 02  G7V        6.625   0.123   0.779   0.590  5 v*
  152446    16 52.7 +18 04  F8IV       6.822  -0.139   0.512   0.434  6 3
  152482    16 53.2 +10 52  K5 ^       6.909   1.619   1.535   1.112  4 3
  152569A   16 54.2 -01 37  F0V        6.251   0.061   0.280   0.231  4 5*
  152585    16 54.7 -11 48  A2IV       6.580   0.125   0.148   0.111  4 5
  152598A   16 53.0 +31 42  F0-2V      5.346  -0.096   0.311   0.284  4 3*
  152601    16 54.6 -06 09  K2III      5.233   0.888   1.122   0.798  4 4
  152614    16 54.0 +10 10  B8V        4.361  -0.378  -0.094  -0.069  4 2*
  152654    16 54.2 +15 37  F2III      7.207   0.028   0.484   0.408  2 3
  152677    16 55.1 -06 39  K0 ^       6.827   1.332   1.355   0.961  4 3
  152792    16 53.5 +42 49  G0V        6.827  -0.093   0.645   0.535    s
  152812    16 53.3 +47 25  K2III      6.004   1.275   1.348   0.991  4 2
  152815    16 54.9 +20 58  G8III      5.410   0.529   0.984   0.712  4 7
  152830    16 55.3 +13 37  F3Vs       6.344   0.031   0.340   0.293  4 3*
  152863A   16 55.0 +25 44  G5III      6.082   0.431   0.947   0.696  4 3*
  152877    16 54.9 +28 08  F0 ^       7.341   0.111   0.299   0.283  2 >
  152879AB  16 55.4 +18 26  K4III      5.369   1.565   1.450   1.063  6 2*
  152905    16 54.3 +43 24  K0 ^       7.062   0.591   1.035   0.731  4 3
  152951    16 54.3 +46 32  A2 ^       6.884   0.078   0.098   0.086  4 4
  152972    16 56.2 +15 23  K0 ^       6.604   1.105   1.278   0.923  4 4
  153015    16 56.4 +16 17  A5 ^       7.237   0.016   0.256   0.213  2 2
  153021    16 57.4 -10 58  G8-K0III   6.158   0.574   1.020   0.777  5 4*
  153064AB  16 56.7 +14 08  K0 ^       6.777   0.548   0.995   0.721  4 3*
  153113    16 57.3 +06 13  K0 ^       6.727   1.676   1.560   1.154  4 3
  153135    16 58.2 -14 22  K2 ^       7.182   1.583   1.628   1.264  4 5
  153166    16 54.0 +60 22  K0 ^       7.047   1.230   1.322   0.977  2 -
  153210    16 57.7 +09 23  K2III      3.195   1.026   1.181   0.816  8 3*
  153226    16 57.5 +13 53  K0V        6.370   0.541   0.958   0.704  4 2
  153229    16 58.7 -14 52  F3IV       6.478  -0.111   0.382   0.333  4 3*
  153286    16 56.1 +47 22  A3/F5      7.035   0.143   0.318   0.237  4 3
  153287    16 57.5 +25 21  gG5        6.292   0.413   0.934   0.697  4 3
  153299    16 56.1 +50 02  M2IIIab    6.612   1.907   1.657   1.384  4 3
  153312    16 57.7 +24 23  K0III      6.343   0.825   1.126   0.792  4 3
  153344    16 54.8 +62 06  G5IV       7.084   0.037   0.673   0.543  6 3
  153345    16 56.3 +52 42  B9.5V+F6IV 7.074  -0.055   0.068   0.091  4 9*
  153372    16 47.6 +79 30  K0 ^       6.833   1.264   1.302   0.892  4 4
  153376    16 58.6 +15 27  F8V        6.918  -0.002   0.631   0.510  4 4
  153415    16 59.1 +11 31  Ma ^       7.945   1.934   1.750   1.623  4 v*
  153472    16 57.8 +42 31  K3III      6.376   1.225   1.312   0.945  4 4
  153596    16 54.5 +70 28  A2 ^       7.008   0.161   0.076   0.075  4 3
  153597    16 56.0 +65 08  F6Vv       4.887  -0.182   0.490   0.429  6 3*
  153598    16 56.4 +62 22  A0 ^       6.919   0.165   0.103   0.074  7 2
  153631    17 01.2 -13 34  G3V        7.143  -0.093   0.600   0.519  4 5
  153648    16 56.8 +61 29  K0 ^       7.341   0.823   1.099   0.799  2 4
  153653    17 00.5 +06 35  A7V        6.568   0.027   0.240   0.199  4 2
  153680    16 55.8 +67 29  A0 ^       6.793  -0.057  -0.031  -0.013  4 4
  153687A   17 01.1 -04 13  K4III      4.821   1.745   1.537   1.114  4 4*
  153697AB  16 56.4 +65 02  F1-3V      6.414  -0.100   0.356   0.308  5 2*
  153698    16 59.9 +27 19  MIII       7.230   1.807   1.666   1.696  2 4
  153720    16 52.9 +75 24  F0 ^       6.836  -0.015   0.315   0.273  4 4
  153751A   16 46.0 +82 02  G5III      4.219   0.347   0.924   0.677  4 2*
  153798    17 01.3 +07 26  K0 ^       6.776   1.246   1.258   0.867  3 3
  153807    17 00.2 +34 20  G5 ^       7.069   0.383   0.931   0.691  4 5
  153808    17 00.3 +30 56  A0V        3.911  -0.102  -0.021  -0.013  4 2
  153832    17 00.1 +39 06  K0 ^       7.265   0.697   1.065   0.771  4 3
  153834    17 01.0 +22 38  gK3        5.671   1.231   1.374   0.903  4 4
  153845    16 52.7 +76 51  F0 ^       7.380   0.063   0.313   0.271  2 6
  153847    17 01.1 +21 30  F0 ^       7.234  -0.110   0.356   0.326  4 7
  153882AB  17 01.5 +14 57  B9pCrEu    6.294   0.066   0.035   0.065  4 4*
  153896    17 00.5 +38 54  K0 ^       7.364   0.589   1.040   0.757  2 2
  153897    17 01.2 +27 12  F5V        6.567  -0.168   0.417   0.361  2 2
  153914AB  17 02.0 +08 27  A4V        6.334   0.067   0.091   0.067  4 5*
  153956    16 59.4 +56 41  gK1        6.060   1.014   1.199   0.845  5 6
  154015    17 02.6 +09 49  A2 ^       7.023   0.067   0.212   0.159  4 5
  154029    17 01.6 +33 34  A3IV       5.279   0.069   0.015  -0.006  6 4
  154048    17 01.6 +35 33  K5 ^       8.003   1.817   1.642   1.440  4 6
  154081    16 59.8 +58 28  A3 ^       6.882   0.138   0.109   0.090  4 2
  154084    17 02.3 +25 30  gG7        5.779   0.632   1.042   0.753  3 4
  154085    17 02.5 +19 23  A2 ^       7.247   0.078   0.145   0.118  4 2
  154099    16 56.3 +73 08  F0V        6.312   0.119   0.245   0.229  4 3
  154100    17 02.6 +20 44  Ma ^       7.150   1.895   1.735   1.543  6 v*
  154125    17 01.2 +48 37  G5 ^       9.232   0.637   1.027   0.782  2 >
  154126    17 02.3 +31 53  K0         6.384   0.982   1.159   0.800  4 2
  154143    17 03.1 +14 06  M3III      4.999   1.876   1.652   1.467  4 6*
  154145    17 03.7 -00 09  A2 ^       6.704   0.138   0.179   0.143  4 5
  154160    17 03.2 +14 31  G5IV:      6.525   0.276   0.782   0.568  4 4*
  154181AB  16 56.3 +74 17  F5 ^       7.107  -0.180   0.494   0.441  2 8*
  154199    17 01.2 +52 36  A0         6.896   0.032   0.080   0.057  6 4*
  154202AB  17 04.5 -12 41  K0 ^       6.926   0.906   1.224   0.912  5 6*
  154212    17 04.6 -11 05  K0 ^       6.889   1.614   1.617   1.171  4 >
  154228    17 03.7 +13 36  A1V        5.915  -0.016   0.003  -0.022  4 2*
  154278    17 04.0 +13 34  K1III      6.063   0.693   1.073   0.776  4 3*
  154301AB  17 03.9 +19 41  K4p        6.391   1.490   1.550   1.210  5 2*
  154319    16 59.0 +69 11  K0         6.436   0.132   0.708   0.557  4 4
  154323    17 02.3 +49 36  K0 ^       7.180   0.840   1.137   0.807  4 5
  154345    17 02.6 +47 05  G8V        6.786   0.086   0.738   0.593  4 4*
  154346    17 03.4 +34 23  K2 ^       6.686   1.157   1.258   0.862  3 6
  154355    17 01.5 +58 33  F5 ^       7.301  -0.121   0.490   0.418  3 6
  154356    17 03.5 +35 25  M4IIIab    6.190   1.623   1.610   1.819  2 1*
  154391    17 01.3 +60 39  K1III      6.167   0.709   1.018   0.725  7 3
  154417    17 05.3 +00 42  F8.5IV-V   6.016  -0.130   0.590   0.472    s*
  154431    17 03.9 +34 47  A5V        6.088   0.038   0.198   0.131  4 5
  154441AB  17 04.7 +19 36  B9.5V      6.197  -0.108   0.011   0.021  6 2*
  154443    17 05.4 +03 26  F0Vs       7.298   0.175   0.346   0.287  4 3
  154445    17 05.5 -00 54  B1V        5.622  -0.876   0.184   0.165  4 6*
  154494A   17 05.4 +12 44  A4IV       4.871   0.111   0.137   0.070  3 4*
  154510A   17 04.8 +28 05  K1III      7.265   0.815   1.120   0.797  2 4*
  154528    16 56.2 +77 39  A0 ^       6.734  -0.060  -0.016  -0.001  4 1
  154610    17 06.2 +09 44  K5III      6.374   1.629   1.516   1.098  2 4
  154611    17 06.1 +08 37  K2 ^       6.956   1.770   1.583   1.149  4 5
  154619    17 06.2 +10 27  G8III-IV   6.391   0.380   0.908   0.676  3 4
  154633    17 02.3 +64 36  G5V        6.117   0.611   0.981   0.708  4 3
  154651    17 05.6 +29 37  A2 ^       7.519   0.763   1.027   0.751  1 -
  154660A   17 06.9 -01 39  A9V        6.362   0.099   0.221   0.187  4 2*
  154713    17 05.1 +43 49  A3IV       6.466   0.169   0.091   0.070  4 5
  154732    17 04.8 +48 48  K1III      6.113   0.827   1.126   0.810  4 3*
  154733A   17 06.3 +22 05  K4III      5.575   1.346   1.340   0.962  3 2*
  154888    17 06.7 +35 19  A0 ^       7.365   0.003   0.020  -0.012  4 2
  154895AB  17 08.2 -01 05  A1V+F3V    6.066   0.026   0.078   0.067  4 2*
  154905/6  17 05.3 +54 28  F7V+F7V    4.918  -0.113   0.484   0.400  6 2*
  154955    17 00.5 +75 13  F2 ^       6.995  -0.106   0.412   0.378  4 3
  154962    17 08.9 -03 53  G5-8IV-V   6.364   0.134   0.706   0.534  4 8
  154974    17 08.3 +16 06  F8IV       6.671  -0.077   0.511   0.422  4 5
  154986    17 05.7 +56 08  K0 ^       7.117   0.851   1.115   0.810  3 3
  155025    17 08.0 +27 06  F2 ^       7.654  -0.090   0.381   0.294  2 2
  155060    17 07.9 +32 06  F8 ^       7.223  -0.151   0.566   0.484  4 2
  155061AB  17 08.0 +31 12  K2 ^       6.443   1.192   1.297   0.896  4 3*
  155078    17 09.8 -10 31  F5IV       5.434  -0.118   0.460   0.394  6 6*
  155092    17 08.4 +28 14  F2 ^       7.079  -0.101   0.417   0.373  4 4
  155093    17 09.0 +14 58  K0 ^       7.067   1.192   1.417   1.021  4 4
  155102    17 07.8 +40 31  A2IV       6.348   0.082   0.030   0.022  4 3
  155103AB  17 08.0 +35 56  A5m        5.408  -0.002   0.310   0.255  3 3*
  155104    17 08.6 +24 29  A0 ^       6.850   0.103   0.127   0.096  3 3
  155136    17 07.4 +48 24  K0 ^       6.667   0.911   1.153   0.829  4 3
  155153    16 56.4 +80 52  G5 ^       6.659   0.591   1.007   0.715  4 3
  155154    17 01.7 +75 18  F0IV-Vn    6.205  -0.072   0.298   0.273  4 4*
  155179    17 08.5 +35 02  K0 ^       6.737   0.827   1.107   0.793  4 3
  155193    17 09.7 +10 02  F8IV       7.013  -0.106   0.547   0.437  4 4
  155213    17 10.7 -12 42  A3 ^       6.726   0.094   0.155   0.114  5 2
  155228    17 09.4 +22 05  F6V        7.049  -0.153   0.500   0.433  3 5
  155231    17 10.3 +00 29  G8II-III   6.833   0.469   0.981   0.718  3 3
  155246    17 00.1 +78 06  K2 ^       7.133   1.735   1.554   1.159  2 6
  155305    17 07.2 +58 16  K0 ^       7.232   0.849   1.131   0.823  3 3
  155328A   17 08.3 +50 51  A1V        6.467  -0.029  -0.017  -0.008  4 2*
  155343    17 07.8 +55 46  K0 ^       6.884   1.075   1.209   0.839  5 3
  155344    17 09.9 +26 27  K2III      6.966   0.867   1.170   0.847  4 5
  155375    17 10.8 +12 28  A1m        6.586   0.120   0.088   0.047  4 3
  155410    17 09.6 +40 47  K3III      5.077   1.249   1.308   0.936  4 2
  155413    17 12.0 -14 37  G0 ^       7.271   0.095   0.686   0.557  4 3
  155423    17 11.4 +04 41  G0IV-V     6.793  -0.032   0.546   0.445  4 4
  155500    17 11.8 +07 54  K0III      6.336   0.688   1.062   0.786  4 3
  155513    17 08.1 +61 10  F5 ^       6.733  -0.032   0.498   0.422  6 3
  155514    17 11.1 +24 14  A8V        6.215   0.066   0.222   0.188  4 4*
  155543    17 11.3 +24 15  F2 ^       6.947  -0.154   0.399   0.335  4 3
  155642AB  17 12.1 +21 14  K0 ^       7.258   1.166   1.261   0.919  2 1*
  155644A   17 12.5 +10 35  M2IIIa     5.332   1.556   1.664   1.362  4 2*
  155646    17 12.9 +00 21  F6III      6.650  -0.076   0.516   0.427  4 3
  155711    17 10.5 +52 25  B9V        6.298  -0.144  -0.020  -0.014  4 2
  155714AB  17 13.0 +07 45  F0 ^       6.863   0.004   0.367   0.308  4 4*
  155763    17 08.8 +65 43  B6III      3.173  -0.514  -0.112  -0.063  4 2
  155784    17 11.8 +41 44  K2 ^       6.752   1.374   1.390   0.970  4 3
  155816    17 11.7 +45 19  K2 ^       6.581   1.837   1.649   1.279  4 4
  155838    17 11.3 +51 45  A0 ^       7.146   0.091   0.100   0.073  4 2
  155839    17 13.1 +24 59  K5III      7.241   1.830   1.533   1.111  3 5
  155859    17 06.0 +75 06  G0 ^       7.395  -0.115   0.566   0.466  2 5
  155860AB  17 11.7 +49 45  A5III      6.140   0.119   0.161   0.133  4 3*
  155902    17 11.1 +56 40  G5 ^       7.000   0.030   0.725   0.580  4 4
  155923    17 13.7 +21 26  K0 ^       6.825   0.642   1.020   0.722  4 4
  155938    17 14.2 +12 02  K0 ^       7.105   0.532   1.036   0.749  4 4
  155970AB  17 15.3 -14 35  K1III      6.006   0.849   1.111   0.797  5 3*
  156012    17 13.5 +38 59  K0         7.010   0.969   1.206   0.883  4 5
  156014/5  17 14.7 +14 23  M5Ib-II    2.933   0.948   1.507   2.147  8 v*
  156034AB  17 15.7 -09 49  G0IV       6.943   0.290   0.860   0.740  6 6*
  156093    17 14.6 +26 03  K3III      6.571   1.437   1.422   1.030  4 5
  156162AB  17 13.1 +54 08  F0 ^       6.927   0.066   0.300   0.253  4 2*
  156163    17 14.4 +36 22  Mb ^       7.776   1.518   1.678   2.369  4 v*
  156164AB  17 15.0 +24 50  A3IV       3.118   0.072   0.085   0.069  4 4*
  156208    17 16.2 +02 11  A2V        6.161   0.243   0.246   0.188  4 3*
  156227    17 16.7 -06 15  K0         6.089   0.790   1.131   0.820  5 3
  156247A   17 16.5 +01 13  B5Vnn+B5V  5.881  -0.629   0.067   0.067  4 4*
  156266AB  17 16.6 -00 27  K2III      4.731   0.967   1.178   0.821  4 2*
  156283    17 15.0 +36 49  K3IIab     3.157   1.539   1.480   0.999  4 2*
  156284    17 15.7 +23 45  K2III      6.005   1.370   1.366   0.951  3 5
  156295    17 12.5 +62 52  F0IV       5.556   0.029   0.205   0.162  4 1
  156361    17 15.6 +34 42  K2 ^       6.782   1.070   1.245   0.879  4 3
  156362    17 16.0 +27 08  K2III      6.572   0.966   1.202   0.851  4 9
  156377    17 16.5 +18 01  B9 ^       7.108  -0.360  -0.040  -0.018  6 3
  156456    17 17.2 +13 08  K2 ^       6.615   1.001   1.243   0.878  4 4
  156458    17 17.6 +01 45  F0 ^       6.861  -0.077   0.402   0.340  4 2
  156539    17 18.1 +03 09  F3V        6.866  -0.123   0.403   0.359  4 2
  156547    17 17.2 +25 52  B9 ^       7.108   0.115   0.084   0.041  2 2
  156593    17 17.6 +23 05  K2         6.244   1.737   1.593   1.135  4 4
  156614    17 18.0 +17 07  K5 ^       7.062   1.484   1.422   1.016  4 4
